lat,lng,elevation
37.50213190779641,127.02619501498899,27.28
37.5013210026057,127.02619473169777,25.66
37.50051009730338,127.02619444841791,21.26
37.499699191889476,127.0261941651494,18.17
37.498888286363986,127.02619388189227,16.76
37.49807738072688,127.02619359864647,16.22
37.4972664749782,127.02619331541202,15.1
37.49645556911792,127.02619303218891,14.97
37.495644663146045,127.02619274897717,15.54
37.49483375706257,127.02619246577676,15.6
37.494022850867516,127.02619218258769,15.97
37.49321194456087,127.02619189941,16.43
37.49240103814264,127.02619161624362,16.36
37.49159013161281,127.02619133308859,16.18
37.49077922497139,127.02619104994493,17.01
37.4899683182184,127.0261907668126,17.72
37.50699710647053,127.02721461644805,20.36
37.50618620195612,127.0272143220785,32.56
37.5053752973301,127.02721402772073,40.09
37.504564392592485,127.02721373337478,46.65
37.503753487743275,127.0272134390406,34.96
37.50294258278246,127.02721314471822,34.88
37.50213167771007,127.02721285040764,39.52
37.50132077252604,127.02721255610885,34.98
37.500509867230434,127.02721226182187,27.12
37.49969896182322,127.02721196754665,23.21
37.49888805630443,127.02721167328325,20.32
37.49807715067404,127.02721137903161,18.63
37.49726624493206,127.02721108479179,16.85
37.496455339078466,127.02721079056376,16.51
37.49564443311329,127.02721049634751,16.31
37.49483352703651,127.02721020214305,15.81
37.49402262084816,127.0272099079504,16.03
37.49321171454822,127.02720961376951,16.57
37.49240080813668,127.02720931960042,16.58
37.491589901613544,127.02720902544311,16.72
37.49077899497884,127.0272087312976,17.31
37.48996808823253,127.02720843716388,17.81
37.50699686757257,127.02823251790966,20.77
37.50618596306512,127.02823221252987,34.35
37.50537505844606,127.02823190716232,43.05
37.5045641537154,127.02823160180701,50.44
37.50375324887316,127.02823129646394,42.75
37.502942343919294,127.02823099113311,46.69
37.50213143885384,127.02823068581449,46.51
37.501320533676775,127.02823038050813,39.37
37.50050962838814,127.028230075214,32.38
37.49969872298787,127.0282297699321,28.9
37.49888781747603,127.02822946466243,24.27
37.49807691185259,127.028229159405,21.35
37.497266006117556,127.02822885415979,20.77
37.496455100270936,127.02822854892682,19.17
37.4956441943127,127.02822824370608,17.59
37.494833288242894,127.02822793849757,16.67
37.49402238206148,127.02822763330128,16.52
37.49321147576849,127.02822732811724,16.59
37.49240056936391,127.02822702294543,17.03
37.49158966284774,127.02822671778584,17.44
37.49077875621998,127.02822641263846,17.46
37.48996784948062,127.02822610750333,17.66
37.50699661990321,127.02925041935903,25.61
37.506185715402964,127.02925010296903,39.03
37.50537481079112,127.0292497865917,48.91
37.50456390606768,127.02924947022704,55.16
37.50375300123264,127.02924915387506,53.87
37.502942096285985,127.02924883753576,58.52
37.502131191227754,127.02924852120914,58.99
37.5013202860579,127.0292482048952,48.45
37.500509380776464,127.02924788859391,42.63
37.49969847538342,127.02924757230531,34.44
37.49888756987878,127.0292472560294,27.82
37.498076664262555,127.02924693976614,24.49
37.49726575853473,127.02924662351556,25.33
37.496454852695315,127.02924630727767,23.35
37.4956439467443,127.02924599105242,20.24
37.4948330406817,127.02924567483987,17.91
37.49402213450749,127.02924535863998,16.99
37.49321122822171,127.02924504245274,16.87
37.49240032182435,127.02924472627821,17.44
37.49158941531538,127.02924441011632,18.11
37.49077850869483,127.02924409396712,17.97
37.48996760196269,127.02924377783057,18.01
37.506185458969675,127.0302679933955,47.09
37.505374554365304,127.03026766600838,55.76
37.50456364964932,127.03026733863437,61.91
37.503752744821746,127.0302670112735,60.73
37.50294183988257,127.03026668392573,59.49
37.5021309348318,127.03026635659108,61.26
37.50132002966941,127.03026602926954,52.1
37.50050912439544,127.03026570196116,47.65
37.499698219009865,127.03026537466585,37.96
37.49888731351269,127.03026504738366,29.86
37.49807640790392,127.03026472011462,26.77
37.49726550218357,127.03026439285867,26.23
37.496454596351626,127.03026406561582,24.84
37.49564369040806,127.03026373838611,20.88
37.49483278435292,127.03026341116947,18.22
37.494021878186196,127.03026308396599,17.32
37.49321097190788,127.03026275677558,17.21
37.49240006551797,127.03026242959831,17.65
37.49158915901647,127.03026210243415,18.23
37.49077825240339,127.03026177528311,18.82
37.48996734567871,127.03026144814514,18.96
37.505374289168586,127.03128554541193,56.96
37.50456338446033,127.03128520702859,62.83
37.50375247964048,127.03128486865882,59.15
37.50294157470903,127.03128453030259,53.15
37.50213066966597,127.03128419195991,50.03
37.50131976451131,127.03128385363082,46.31
37.50050885924505,127.03128351531527,43.36
37.499697953867205,127.03128317701328,36.27
37.498887048377746,127.03128283872483,29.99
37.4980761427767,127.03128250044996,26.89
37.49726523706408,127.03128216218863,23.37
37.49645433123984,127.03128182394087,22.27
37.49564342530401,127.03128148570664,19.71
37.49483251925659,127.031281147486,18.13
37.49402161309758,127.0312808092789,17.64
37.49321070682698,127.03128047108532,17.51
37.49239980044481,127.03128013290531,17.78
37.49158889395101,127.03127979473886,18.81
37.49077798734565,127.03127945658596,19.86
37.48996708062868,127.0312791184466,19.87
37.50375220568883,127.03230272603057,54.46
37.50294130076535,127.0323023766659,46.76
37.502130395730276,127.0323020273152,39.92
37.50131949058359,127.03230167797851,37.98
37.500508585325306,127.03230132865582,36.55
37.49969767995544,127.03230097934713,32.06
37.49888677447397,127.03230063005246,28.44
37.4980758688809,127.03230028077175,25.63
37.497264963176235,127.03229993150508,21.38
37.49645405735999,127.03229958225236,20.02
37.49564315143212,127.03229923301366,18.9
37.494832245392686,127.03229888378894,17.92
37.49402133924165,127.03229853457823,17.45
37.49321043297902,127.03229818538149,17.79
37.492399526604814,127.03229783619878,18.5
37.49158862011901,127.03229748703002,20.27
37.49077771352162,127.03229713787528,21.87
37.48996680681263,127.03229678873451,21.86
37.50213011302471,127.03331986265648,35.76
37.50131920788626,127.03331950231221,33.17
37.50050830263622,127.03331914198239,32.41
37.49969739727458,127.033318781667,30.19
37.498886491801336,127.03331842136608,27.57
37.4980755862165,127.03331806107956,24.9
37.49726468052007,127.03331770080749,22.09
37.49645377471206,127.03331734054987,22.08
37.495642868792416,127.03331698030667,21.09
37.49483196276122,127.03331662007791,19.13
37.4940210566184,127.03331625986358,17.58
37.49321015036401,127.03331589966369,18.17
37.49239924399804,127.03331553947822,19.33
37.49158833752047,127.0333151793072,23.83
37.49077743093129,127.03331481915062,24.38
37.48996652423054,127.03331445900845,25.49
37.500508011177764,127.03433695529452,36.27
37.4996971058246,127.03433658397245,34.05
37.49888620035986,127.03433621266525,31.38
37.498075294783504,127.03433584137292,29.86
37.49726438909556,127.0343354700955,28.13
37.49645348329604,127.03433509883291,24.83
37.4956425773849,127.03433472758525,22.18
37.49483167136218,127.03433435635242,19.42
37.494020765227845,127.0343339851345,18.5
37.49320985898194,127.03433361393145,19.11
37.492398952624455,127.03433324274326,20.78
37.49158804615536,127.03433287156993,23.6
37.49077713957468,127.03433250041152,27.64
37.48996623288241,127.03433212926794,38.72
37.49888590014954,127.03535400394955,38.4
37.498074994581934,127.03535362165141,38.08
37.49726408890273,127.0353532393686,31.85
37.49645318311194,127.03535285710112,25.53
37.49564227720954,127.03535247484893,22.04
37.49483137119556,127.03535209261209,20.05
37.49402046506998,127.03535171039056,19.57
37.49320955883282,127.03535132818432,20.85
37.49239865248406,127.03535094599341,23.9
37.49158774602372,127.03535056381781,24.92
37.490776839451776,127.03535018165753,29.24
37.48996593276825,127.03534979951256,44.76
37.49726377994157,127.03637100862642,30.71
37.496452874159765,127.03637061535399,25.19
37.49564196826637,127.03637022209733,22.58
37.494831062261376,127.03636982885642,21.2
37.4940201561448,127.03636943563127,20.86
37.49320924991663,127.03636904242188,23.04
37.49239834357687,127.03636864922825,28.36
37.49158743712552,127.03636825605038,29.13
37.49077653056258,127.03636786288824,31.32
37.48996562388805,127.03636746974186,39.38
37.49564165055536,127.03738796932996,24.16
37.494830744559636,127.03738756508498,22.05
37.49401983845231,127.03738716085623,21.73
37.493208932233394,127.03738675664368,23.16
37.49239802590289,127.03738635244731,26.84
37.491587119460775,127.03738594826716,28.56
37.490776212907086,127.03738554410319,32.63
37.489965306241814,127.03738513995542,36.7
37.50716904179691,127.01566791634473,19.29
37.507168902397964,127.01668582022036,19.42
37.50635799784996,127.01668563973543,18.8
37.505547093190366,127.01668545925776,17.79
37.50716875422757,127.01770372408876,22.63
37.50635784968388,127.01770353259352,21.99
37.5055469450286,127.01770334110593,19.67
37.504736040261704,127.01770314962603,17.21
37.50716859728571,127.01872162794947,27.79
37.5063576927466,127.01872142544391,25.09
37.50554678809589,127.01872122294644,20.23
37.50473588333356,127.0187210204571,15.8
37.50392497845964,127.01872081797588,12.84
37.503114073474116,127.01872061550276,12.46
37.50716843157239,127.0197395318021,21.91
37.506357527038105,127.0197393182862,17.31
37.505546622392224,127.01973910477885,14.23
37.50473571763472,127.01973889128007,12.49
37.50392481276563,127.01973867778983,12.1
37.50311390778492,127.01973846430816,12.53
37.50230300269263,127.01973825083502,13.27
37.50149209748874,127.01973803737047,13.78
37.50716825708763,127.02075743564612,16.39
37.50635735255842,127.0207572111199,13.96
37.505546447917624,127.02075698660269,13.07
37.5047355431652,127.02075676209446,12.26
37.50392463830118,127.02075653759523,12.32
37.50311373332556,127.020756313105,12.56
37.502302828238356,127.02075608862377,12.66
37.50149192303954,127.02075586415151,12.94
37.50068101772914,127.02075563968826,13.12
37.49987011230713,127.02075541523404,13.11
37.50716807383141,127.0217753394812,14.57
37.50635716930754,127.02177510394466,13.98
37.50554626467207,127.02177486841754,13.8
37.504735359924986,127.02177463289988,14.11
37.5039244550663,127.02177439739164,14.45
37.50311355009602,127.02177416189286,13.87
37.50230264501414,127.0217739264035,12.96
37.501491739820665,127.02177369092357,12.71
37.50068083451559,127.02177345545309,12.78
37.49986992909893,127.02177321999204,12.66
37.49905902357065,127.02177298454045,13.37
37.50716788180373,127.0227932433068,14.99
37.50635697728544,127.02279299675995,15.3
37.50554607265557,127.02279275022296,15.88
37.50473516791407,127.02279250369585,17.12
37.50392426306098,127.02279225717862,17.68
37.503113358096286,127.02279201067128,16.08
37.50230245302001,127.02279176417379,14.22
37.50149154783213,127.02279151768622,13.39
37.50068064253264,127.0227912712085,12.97
37.499869737121564,127.02279102474066,12.76
37.49905883159889,127.0227907782827,13.25
37.49824792596462,127.0227905318346,14.26
37.49743702021876,127.02279028539638,13.07
37.50716768100459,127.02381114712253,14.88
37.506356776492154,127.02381088956535,16.32
37.50554587186813,127.0238106320185,17.83
37.504734967132485,127.02381037448193,19.45
37.503924062285236,127.0238101169557,19.92
37.503113157326396,127.02380985943981,17.83
37.50230225225595,127.02380960193423,15.36
37.501491347073916,127.02380934443894,14.45
37.50068044178028,127.023809086954,14.03
37.49986953637505,127.02380882947938,13.71
37.49905863085821,127.02380857201506,13.83
37.49824772522979,127.02380831456107,14.07
37.49743681948978,127.02380805711738,12.86
37.49662591363816,127.02380779968402,12.91
37.495815007674956,127.02380754226097,14.17
37.507167471434,127.02482905092795,15.57
37.506356566927664,127.02482878236044,17.79
37.50554566230974,127.0248285138037,20.19
37.504734757580195,127.02482824525771,21.65
37.50392385273906,127.02482797672248,20.61
37.50311294778631,127.02482770819802,18.28
37.50230204272197,127.02482743968432,16.31
37.50149113754604,127.02482717118139,15.5
37.5006802322585,127.02482690268918,15.04
37.49986932685937,127.02482663420778,14.72
37.499058421348636,127.02482636573711,14.89
37.49824751572632,127.0248260972772,14.25
37.49743660999241,127.02482582882806,12.83
37.49662570414689,127.02482556038967,12.74
37.49581479818979,127.02482529196203,13.82
37.4950038921211,127.02482502354515,14.66
37.49419298594081,127.02482475513902,15.24
37.50716725309195,127.0258469547226,17.44
37.50635634859197,127.02584667514476,21.71
37.50554544398041,127.02584639557816,26.91
37.50473453925723,127.02584611602272,29.88
37.50392363442244,127.0258458364785,25.28
37.503112729476044,127.02584555694547,21.09
37.50230182441807,127.02584527742367,21.49
37.50149091924848,127.02584499791304,21.18
37.50068001396731,127.02584471841364,18.94
37.499869108574536,127.02584443892542,17.14
37.49905820307016,127.0258441594484,16.27
37.4982472974542,127.0258438799826,15.27
37.497436391726644,127.02584360052798,14.29
37.49662548588749,127.02584332108457,14.25
37.49581457993674,127.02584304165232,14.85
37.4950036738744,127.0258427622313,15.19
37.494192767700476,127.02584248282149,15.62
37.49338186141495,127.02584220342284,16.23
37.50716702597845,127.02686485850603,19.71
37.50635612148509,127.02686456791788,27.67
37.50554521688013,127.02686427734139,36.53
37.504734312163556,127.02686398677653,42.76
37.503923407335385,127.02686369622332,35.65
37.503112502395616,127.02686340568174,30.58
37.50230159734425,127.0268631151518,34.77
37.50149069218128,127.02686282463353,33.74
37.500679786906716,127.02686253412688,27.1
37.499868881520555,127.02686224363185,22.0
37.4990579760228,127.0268619531485,19.26
37.49824707041344,127.02686166267678,18.09
37.49743616469248,127.02686137221669,16.82
37.49662525885995,127.02686108176823,16.04
37.49581435291581,127.02686079133143,16.14
37.49500344686008,127.02686050090628,15.99
37.494192540692765,127.02686021049273,16.03
37.493381634413865,127.02685992009084,16.45
37.49257072802335,127.02685962970058,16.41
37.49175982152128,127.02685933932196,16.35
37.5071667900935,127.02788276227786,20.71
37.506355885607,127.02788246067936,31.03
37.50554498100891,127.02788215909298,41.38
37.50473407629921,127.0278818575187,48.25
37.50392317147791,127.02788155595648,42.93
37.503112266544996,127.02788125440634,41.23
37.5023013615005,127.0278809528683,44.45
37.5014904563444,127.02788065134233,40.01
37.5006795510767,127.02788034982848,32.08
37.49986864569741,127.02788004832667,27.48
37.49905774020652,127.02787974683696,23.9
37.49824683460402,127.02787944535933,20.76
37.49743592888995,127.02787914389376,19.17
37.49662502306427,127.0278788424403,18.22
37.495814117127,127.02787854099891,17.21
37.49500321107814,127.0278782395696,16.34
37.49419230491769,127.02787793815236,16.18
37.49338139864566,127.02787763674722,16.51
37.49257049226201,127.0278773353541,16.85
37.49175958576681,127.02787703397313,17.17
37.49094867915999,127.0278767326042,17.41
37.49013777244159,127.02787643124735,17.7
37.50716654543709,127.02890066603756,23.21
37.50635564095771,127.02890035342877,33.0
37.50554473636675,127.02890004083251,44.4
37.504733831664154,127.02889972824876,51.62
37.50392292684998,127.02889941567757,50.71
37.5031120219242,127.02889910311889,52.91
37.502301116886834,127.02889879057273,54.07
37.50149021173785,127.02889847803908,46.49
37.50067930647728,127.02889816551797,39.32
37.49986840110512,127.0288978530094,33.8
37.49905749562134,127.02889754051334,27.87
37.49824659002597,127.02889722802979,23.96
37.49743568431902,127.02889691555878,23.65
37.49662477850046,127.02889660310026,22.37
37.49581387257031,127.0288962906543,19.7
37.49500296652858,127.02889597822083,17.82
37.49419206037525,127.02889566579991,16.99
37.49338115411034,127.02889535339148,16.74
37.492570247733816,127.0288950409956,17.13
37.491759341245725,127.02889472861219,17.75
37.49094843464603,127.02889441624134,17.78
37.49013752793476,127.02889410388299,17.74
37.50716629200921,127.02991856978474,30.84
37.506355387537226,127.02991824616564,41.38
37.50554448295364,127.02991792255949,51.87
37.50473357825843,127.02991759896632,58.4
37.50392267345164,127.02991727538613,59.69
37.503111768533245,127.02991695181889,60.56
37.50230086350323,127.02991662826462,62.56
37.50148995836164,127.0299163047233,55.15
37.50067905310844,127.02991598119497,47.92
37.499868147743655,127.02991565767958,39.56
37.499057242267256,127.02991533417718,30.82
37.49824633667927,127.02991501068774,26.65
37.49743543097969,127.02991468721126,26.29
37.496624525168514,127.02991436374772,25.35
37.495813619245745,127.02991404029717,21.96
37.495002713211385,127.02991371685957,18.79
37.494191807065434,127.02991339343492,17.35
37.49338090080789,127.02991307002324,17.1
37.492569994438746,127.02991274662452,17.49
37.49175908795804,127.02991242323874,18.15
37.490948181365724,127.02991209986595,18.49
37.49013727466182,127.02991177650611,18.57
37.507166029809895,127.03093647351895,40.78
37.506355125345536,127.03093613888953,48.85
37.505544220769586,127.03093580427353,56.01
37.50473331608202,127.0309354696709,62.33
37.50392241128286,127.03093513508172,61.69
37.503111506372086,127.0309348005059,56.69
37.502300601349724,127.03093446594355,54.93
37.50148969621576,127.03093413139456,50.71
37.5006787909702,127.030933796859,46.31
37.499867885613035,127.03093346233683,39.58
37.49905698014427,127.03093312782808,31.61
37.49824607456392,127.03093279333271,27.58
37.49743516887198,127.03093245885077,25.24
37.49662426306843,127.03093212438222,23.76
37.495813357153295,127.03093178992707,21.04
37.495002451126574,127.03093145548533,18.49
37.494191544988254,127.03093112105698,17.62
37.493380638738344,127.03093078664203,17.42
37.492569732376836,127.0309304522405,17.64
37.49175882590375,127.03093011785235,18.3
37.49094791931906,127.0309297834776,19.26
37.4901370126228,127.03092944911627,19.61
37.50716575883912,127.03195437723977,44.39
37.50635485438266,127.03195403160001,50.35
37.505543949814594,127.03195368597412,54.49
37.50473304513492,127.0319533403621,58.49
37.50392214034364,127.03195299476388,57.16
37.503111235440755,127.03195264917954,50.45
37.502300330426294,127.03195230360905,43.83
37.501489425300214,127.03195195805242,41.01
37.50067852006254,127.0319516125096,39.32
37.49986761471328,127.03195126698066,34.83
37.49905670925239,127.03195092146555,30.01
37.498245803679936,127.03195057596429,26.73
37.49743489799588,127.03195023047687,22.73
37.49662399220022,127.03194988500329,20.59
37.495813086292976,127.03194953954358,19.42
37.495002180274135,127.03194919409768,18.2
37.49419127414371,127.03194884866565,17.66
37.493380367901686,127.03194850324745,17.66
37.492569461548065,127.03194815784308,18.04
37.49175855508287,127.03194781245257,19.31
37.49094764850607,127.03194746707588,20.76
37.49013674181769,127.03194712171303,21.04
37.5071654790969,127.03297228094672,42.79
37.506354574648576,127.03297192429665,47.32
37.50554367008866,127.0329715676609,50.32
37.50473276541713,127.03297121103942,51.95
37.503921860634,127.03297085443222,52.44
37.50311095573926,127.03297049783933,46.2
37.502300050732934,127.03297014126072,37.96
37.501489145615004,127.03296978469642,34.48
37.50067824038549,127.0329694281464,33.53
37.49986733504435,127.03296907161064,31.13
37.49905642959162,127.03296871508918,28.19
37.49824552402731,127.03296835858204,25.57
37.4974346183514,127.03296800208913,22.31
37.49662371256387,127.03296764561055,20.78
37.49581280666477,127.03296728914623,20.09
37.495001900654074,127.03296693269623,18.77
37.49419099453179,127.03296657626046,17.62
37.493380088297904,127.03296621983901,17.82
37.49256918195243,127.03296586343183,18.85
37.49175827549538,127.03296550703892,21.51
37.49094736892673,127.03296515066032,23.38
37.49013646224649,127.03296479429598,23.95
37.507165190583216,127.03399018463938,39.58
37.5063542861433,127.03398981697902,42.41
37.50554338159178,127.03398944933336,45.49
37.50473247692865,127.03398908170246,48.65
37.503921572153914,127.03398871408629,51.9
37.5031106672676,127.03398834648482,47.3
37.502299762269665,127.03398797889812,39.68
37.50148885716013,127.03398761132613,35.58
37.500677951939,127.03398724376888,33.95
37.499867046606276,127.03398687622635,32.37
37.499056141161944,127.03398650869855,29.92
37.49824523560603,127.03398614118548,27.64
37.497434329938514,127.03398577368712,25.68
37.496623424159395,127.03398540620351,24.3
37.49581251826869,127.03398503873461,22.66
